13283.000,12910.000
13810.000,13029.000
15473.000,15121.000
16285.000,15422.000
23331.000,24624.000
24504.000,24745.000
2090.000,2051.000
2187.000,2048.000
2124.000,1920.000
1896.000,1944.000
31284.000,31446.000
32211.000,32063.000
63032.000,60894.000
64694.000,61733.000
6254.000,6276.000
6166.000,6276.000
4075.000,4035.000
4057.000,4035.000
1802.000,2674.000
2337.000,2626.000
24905.000,24357.000
24339.000,24517.000
21422.000,21253.000
21052.000,21471.000
27142.000,26548.000
25232.000,26477.000
62657.000,61328.000
63579.000,62386.000
53632.000,52257.000
55527.000,53073.000
48644.000,46239.000
49050.000,46743.000
1290.000,1228.000
1316.000,1252.000
53788.000,53689.000
53316.000,54050.000
30206.000,29314.000
30875.000,29833.000
50601.000,49781.000
52609.000,50752.000
72442.000,71466.000
72056.000,71313.000
37544.000,36925.000
36552.000,37508.000
58077.000,58109.000
60367.000,58395.000
28738.000,25800.000
25824.000,25776.000
47379.000,45764.000
45576.000,45764.000
56335.000,55114.000
55347.000,56053.000
98104.000,99504.000
98866.000,101249.000
64214.000,65536.000
47092.000,67264.000
92540.000,91418.000
85594.000,93094.000
80825.000,80691.000
82159.000,81786.000
54695.000,55537.000
56427.000,56447.000
25232.000,24270.000
26319.000,24718.000
3491.000,3522.000
3824.000,3472.000
4537.000,4173.000
4696.000,4196.000
2266.000,2199.000
2254.000,2199.000
40803.000,40965.000
40209.000,41135.000
1564.000,1541.000
1487.000,1541.000
27078.000,26545.000
28455.000,26938.000
42685.000,40403.000
44845.000,40971.000
5133.000,4735.000
4769.000,4808.000
21735.000,23277.000
23144.000,23630.000
22989.000,22251.000
24042.000,22334.000
14664.000,14202.000
14978.000,14364.000
104235.000,102612.000
105912.000,104338.000
23645.000,22645.000
22646.000,22954.000
82878.000,100871.000
87337.000,102141.000
47050.000,45403.000
49188.000,46470.000
43723.000,44618.000
40722.000,45433.000
30775.000,30306.000
24624.000,30852.000
3305.000,3285.000
3305.000,3309.000
21885.000,21433.000
22006.000,21691.000
16883.000,14306.000
16982.000,14739.000
8419.000,8137.000
8719.000,8208.000
4185.000,4377.000
4282.000,4571.000
4036.000,3993.000
4032.000,4010.000
5646.000,5524.000
5746.000,5520.000
990.000,876.000
1099.000,877.000
35827.000,31587.000
36618.000,32048.000
26112.000,27467.000
26112.000,27916.000
22815.000,22009.000
23175.000,22132.000
65520.000,66349.000
68872.000,67372.000
78130.000,76860.000
79774.000,78191.000
104417.000,105256.000
107806.000,107134.000
40696.000,38829.000
42324.000,39620.000
3552.000,3353.000
3562.000,3400.000
3944.000,3610.000
3973.000,3632.000
769.000,731.000
757.000,731.000
3920.000,3348.000
3934.000,3373.000
110590.000,114839.000
90172.000,116439.000
7801.000,7691.000
8148.000,7719.000
7302.000,7079.000
7474.000,7131.000
7152.000,5064.000
7486.000,4992.000
10317.000,9552.000
10297.000,9794.000
27504.000,25181.000
28401.000,25180.000
46143.000,45626.000
46289.000,45910.000
83409.000,81428.000
83802.000,82386.000
34164.000,32948.000
34386.000,33463.000
35543.000,34645.000
36835.000,35154.000
33312.000,33048.000
33312.000,32782.000
57221.000,48049.000
57816.000,48435.000
50206.000,49905.000
51790.000,50715.000
60059.000,59549.000
57000.000,61035.000
49640.000,47887.000
50372.000,48496.000
54288.000,54745.000
54288.000,55203.000
98114.000,97314.000
99649.000,98408.000
39912.000,38536.000
41297.000,39285.000
37548.000,36598.000
38818.000,37373.000
73555.000,67946.000
74395.000,68621.000
50417.000,50335.000
51686.000,51639.000
18312.000,17925.000
18902.000,18310.000
21509.000,21062.000
21759.000,21531.000
42898.000,42025.000
44156.000,42931.000
22759.000,21986.000
22871.000,22056.000
27362.000,27043.000
26360.000,27452.000
22059.000,25139.000
28752.000,25649.000
3786.000,3497.000
4210.000,3591.000
30595.000,29750.000
31081.000,30023.000
64315.000,61222.000
66248.000,60330.000
30696.000,29788.000
32221.000,30097.000
47877.000,47983.000
44928.000,48783.000
45369.000,43637.000
46808.000,44385.000
66152.000,64800.000
64800.000,64800.000
33409.000,32492.000
30863.000,33103.000
33986.000,33028.000
32690.000,33756.000
54728.000,53958.000
56966.000,54914.000
29617.000,29978.000
33033.000,30827.000
24062.000,19328.000
21659.000,19556.000
39334.000,37697.000
43124.000,39173.000
28227.000,27041.000
29131.000,27897.000
67232.000,66094.000
68201.000,67366.000
18540.000,17932.000
18761.000,18164.000
64218.000,62448.000
62550.000,63312.000
162276.000,149217.000
139181.000,152567.000
91834.000,90061.000
93751.000,91329.000
115255.000,110981.000
115802.000,112872.000
52501.000,51404.000
53492.000,52148.000
51595.000,44989.000
52851.000,44874.000
35206.000,35780.000
35538.000,35757.000
32119.000,32627.000
31572.000,32583.000
2235.000,2162.000
2192.000,2187.000
56096.000,52385.000
55876.000,52994.000
2468.000,2304.000
2539.000,2328.000
8133.000,8019.000
8311.000,8140.000
4129.000,3836.000
3993.000,3787.000
2882.000,2786.000
2877.000,2810.000
43594.000,42202.000
44524.000,42532.000
4820.000,4833.000
4810.000,4883.000
9514.000,8587.000
9506.000,8631.000
18653.000,18501.000
18962.000,18692.000
15288.000,14931.000
15288.000,15097.000
45385.000,44769.000
44949.000,45213.000
21262.000,20517.000
22461.000,21023.000
27857.000,27654.000
27585.000,27674.000
27468.000,26324.000
28620.000,26995.000
26176.000,25558.000
27293.000,26195.000
