1.000,1.275,409.913,375.124,948.486,6.781
2.000,10.213,458.829,231.508,1096.067,6.625
3.000,24.232,457.021,93.382,898.428,2.673
4.000,6.239,55.987,174.382,91.140,3.430
5.000,25.882,65.534,110.725,181.864,6.314
6.000,4.885,999.416,472.887,387.755,1.079
7.000,30.879,1967.678,360.087,6466.359,10.087
8.000,2.823,201.171,436.473,123.167,1.946
9.000,4.842,100.772,142.883,91.665,2.250
10.000,4.526,70.156,549.336,742.874,35.640
11.000,15.406,669.502,257.344,1102.844,4.258
12.000,8.414,458.377,127.406,520.465,2.061
13.000,28.975,602.758,121.299,993.908,3.558
14.000,3.318,1387.538,84.101,3149.573,4.990
15.000,2.174,1488.231,153.406,3103.172,5.577
16.000,19.078,1111.615,74.592,4561.917,9.330
17.000,2.533,42.220,211.434,103.044,7.903
18.000,26.827,940.929,82.129,2103.819,3.856
19.000,27.531,815.316,92.266,2172.330,7.107
20.000,3.075,1418.033,118.199,3274.014,6.225
21.000,2.912,2110.218,213.611,2028.858,2.807
22.000,18.011,598.895,45.443,1268.643,2.791
23.000,56.679,1278.785,99.112,2160.872,2.971
24.000,30.548,533.518,53.826,1951.741,5.283
26.000,82.219,1001.876,70.409,1148.449,1.911
28.000,2.729,1415.425,93.941,3537.400,6.127
31.000,26.984,2281.512,164.413,2620.767,2.657
32.000,13.402,1246.333,114.274,11865.477,19.131
33.000,8.476,2120.911,156.162,5354.490,4.986
34.000,36.499,2214.434,210.454,1547.834,1.855
35.000,2.190,1662.269,495.842,402.279,0.702
36.000,6.693,735.237,230.572,1919.329,7.332
37.000,11.845,79.768,102.050,330.960,7.115
38.000,8.532,119.174,123.397,665.031,14.283
39.000,2.044,68.356,239.130,160.112,7.080
40.000,5.020,1133.292,303.132,785.764,1.688
41.000,6.690,40.752,194.644,87.932,5.467
42.000,2.542,789.420,118.486,2186.458,7.574
43.000,8.803,1126.605,102.211,4334.040,9.656
44.000,6.272,149.365,268.720,573.509,10.689
45.000,15.604,372.281,74.500,699.869,2.475
47.000,3.728,703.327,361.023,2044.423,8.431
48.000,6.541,404.503,213.936,1116.256,7.501
49.000,32.309,2562.204,116.812,316.709,0.301
50.000,12.329,638.844,120.799,1026.682,3.298
52.000,16.572,1551.739,101.303,14258.118,16.699
54.000,20.508,1249.666,147.640,1764.386,3.496
55.000,10.551,1097.031,86.965,1820.247,4.280
56.000,30.000,590.888,51.877,3230.907,11.864
57.000,3.897,87.902,181.812,69.257,2.042
58.000,2.634,581.955,183.454,283.558,1.249
59.000,16.180,470.965,191.629,2744.740,16.188
60.000,9.906,240.809,222.191,726.529,8.359
61.000,2.586,132.304,420.694,355.348,8.264
63.000,19.643,59.577,55.956,204.501,5.069
64.000,8.042,138.602,163.288,447.599,7.768
65.000,5.980,33.733,165.836,225.939,20.688
66.000,51.331,1003.111,186.309,2856.295,7.880
67.000,24.214,10.807,0.840,230.123,0.795
68.000,2.480,672.828,177.628,1768.034,7.646
69.000,42.770,858.696,26.482,2485.421,3.112
70.000,6.886,2036.786,157.919,4191.109,5.301
71.000,19.814,2574.097,149.798,1172.209,0.792
72.000,6.481,1118.127,138.046,3250.803,7.743
73.000,3.355,104.855,239.640,443.497,12.455
74.000,5.476,108.664,222.451,394.001,9.953
75.000,8.021,20.881,247.666,56.223,7.335
76.000,15.571,117.917,157.865,649.062,16.527
77.000,67.500,1833.710,74.668,15677.422,12.463
80.000,6.791,256.876,228.500,1145.234,14.140
81.000,8.161,233.859,224.757,1106.895,14.933
82.000,20.882,269.635,212.939,1885.966,25.610
83.000,4.470,348.952,223.017,1337.051,12.932
84.000,12.879,840.272,263.971,3468.103,12.282
85.000,5.603,1326.620,216.895,1926.814,4.168
86.000,20.979,2218.732,155.661,2982.956,3.566
87.000,5.442,838.936,84.529,2213.998,6.449
88.000,4.161,953.706,96.665,2648.058,7.200
89.000,50.046,31.679,2.213,754.381,2.212
90.000,23.741,1741.759,316.947,6710.032,11.666
91.000,3.137,1386.119,98.238,3302.057,6.400
92.000,33.390,1053.593,63.266,2335.127,3.616
