13283.000,12581.000
13810.000,12667.000
15473.000,14699.000
16285.000,14942.000
23331.000,23293.000
24504.000,23234.000
2090.000,2068.000
2187.000,2060.000
2124.000,1867.000
1896.000,1886.000
31284.000,31116.000
32211.000,31689.000
63032.000,57078.000
64694.000,57753.000
6254.000,6110.000
6166.000,6068.000
4075.000,3978.000
4057.000,3971.000
1802.000,2768.000
2337.000,2750.000
24905.000,23522.000
24339.000,23618.000
21422.000,20704.000
21052.000,20890.000
27142.000,25883.000
25232.000,25857.000
62657.000,59486.000
63579.000,60451.000
53632.000,51138.000
55527.000,51916.000
48644.000,44275.000
49050.000,44303.000
1290.000,1190.000
1316.000,1210.000
53788.000,51327.000
53316.000,51644.000
30206.000,28111.000
30875.000,28628.000
50601.000,47957.000
52609.000,48808.000
72442.000,70355.000
72056.000,70087.000
37544.000,35779.000
36552.000,36230.000
58077.000,57516.000
60367.000,57363.000
28738.000,25990.000
25824.000,26083.000
47379.000,45766.000
45576.000,45766.000
56335.000,52037.000
55347.000,52787.000
98104.000,95330.000
98866.000,96408.000
64214.000,62391.000
47092.000,63773.000
92540.000,91406.000
85594.000,93081.000
80825.000,79630.000
82159.000,80325.000
54695.000,54994.000
56427.000,55943.000
25232.000,23638.000
26319.000,24122.000
3491.000,3416.000
3824.000,3362.000
4537.000,3954.000
4696.000,3958.000
2266.000,2112.000
2254.000,2088.000
40803.000,41092.000
40209.000,41282.000
1564.000,1454.000
1487.000,1429.000
27078.000,25515.000
28455.000,25787.000
42685.000,39314.000
44845.000,39726.000
5133.000,4393.000
4769.000,4437.000
21735.000,22720.000
23144.000,23047.000
22989.000,21457.000
24042.000,21590.000
14664.000,13643.000
14978.000,13774.000
104235.000,103930.000
105912.000,105584.000
23645.000,22197.000
22646.000,22539.000
82878.000,98719.000
87337.000,99813.000
47050.000,45856.000
49188.000,46997.000
43723.000,42237.000
40722.000,42824.000
30775.000,27727.000
24624.000,28028.000
3305.000,3222.000
3305.000,3253.000
21885.000,21538.000
22006.000,21805.000
16883.000,13990.000
16982.000,14394.000
8419.000,7812.000
8719.000,7890.000
4185.000,4477.000
4282.000,4691.000
4036.000,3831.000
4032.000,3828.000
5646.000,5267.000
5746.000,5239.000
990.000,829.000
1099.000,823.000
35827.000,33058.000
36618.000,33677.000
26112.000,26004.000
26112.000,26419.000
22815.000,21229.000
23175.000,21242.000
65520.000,64692.000
68872.000,65456.000
78130.000,74140.000
79774.000,75391.000
104417.000,104467.000
107806.000,106149.000
40696.000,37910.000
42324.000,38667.000
3552.000,3088.000
3562.000,3140.000
3944.000,3551.000
3973.000,3578.000
769.000,708.000
757.000,706.000
3920.000,3262.000
3934.000,3294.000
110590.000,110968.000
90172.000,112340.000
7801.000,6850.000
8148.000,6837.000
7302.000,6278.000
7474.000,6290.000
7152.000,5453.000
7486.000,5430.000
10317.000,8880.000
10297.000,9068.000
27504.000,24509.000
28401.000,24517.000
46143.000,44161.000
46289.000,44419.000
83409.000,80320.000
83802.000,80929.000
34164.000,31821.000
34386.000,32309.000
35543.000,33363.000
36835.000,33790.000
33312.000,34210.000
33312.000,33888.000
57221.000,50427.000
57816.000,51191.000
50206.000,47395.000
51790.000,48061.000
60059.000,59018.000
57000.000,60134.000
49640.000,45929.000
50372.000,46299.000
54288.000,54925.000
54288.000,55387.000
98114.000,96107.000
99649.000,97224.000
39912.000,37717.000
41297.000,38467.000
37548.000,35411.000
38818.000,35993.000
73555.000,69028.000
74395.000,70021.000
50417.000,48448.000
51686.000,49628.000
18312.000,17267.000
18902.000,17595.000
21509.000,21512.000
21759.000,21941.000
42898.000,41223.000
44156.000,42017.000
22759.000,21200.000
22871.000,21222.000
27362.000,25760.000
26360.000,26060.000
22059.000,25504.000
28752.000,25994.000
3786.000,3404.000
4210.000,3503.000
30595.000,29006.000
31081.000,29242.000
64315.000,64590.000
66248.000,63981.000
30696.000,29031.000
32221.000,29327.000
47877.000,47253.000
44928.000,47926.000
45369.000,42846.000
46808.000,43599.000
66152.000,60984.000
64800.000,60549.000
33409.000,31904.000
30863.000,32375.000
33986.000,31930.000
32690.000,32572.000
54728.000,52242.000
56966.000,53145.000
29617.000,28919.000
33033.000,29812.000
24062.000,20354.000
21659.000,20711.000
39334.000,36417.000
43124.000,37899.000
28227.000,26327.000
29131.000,27162.000
67232.000,64986.000
68201.000,66375.000
18540.000,17785.000
18761.000,18023.000
64218.000,60617.000
62550.000,61345.000
162276.000,152372.000
139181.000,154419.000
91834.000,89531.000
93751.000,91013.000
115255.000,115250.000
115802.000,117075.000
52501.000,49683.000
53492.000,50364.000
51595.000,42158.000
52851.000,41911.000
35206.000,36040.000
35538.000,36088.000
32119.000,33357.000
31572.000,33256.000
2235.000,2171.000
2192.000,2203.000
56096.000,51300.000
55876.000,51861.000
2468.000,2157.000
2539.000,2162.000
8133.000,7660.000
8311.000,7778.000
4129.000,3687.000
3993.000,3614.000
2882.000,2789.000
2877.000,2816.000
43594.000,40599.000
44524.000,40710.000
4820.000,5000.000
4810.000,5084.000
9514.000,8486.000
9506.000,8564.000
18653.000,18058.000
18962.000,18223.000
15288.000,15628.000
15288.000,15892.000
45385.000,44763.000
44949.000,45340.000
21262.000,19444.000
22461.000,19881.000
27857.000,26941.000
27585.000,26910.000
27468.000,25572.000
28620.000,26318.000
26176.000,24445.000
27293.000,25016.000
