hin,hout,
771,270
596,164
389,85
277,106
176,107
106,220
137,583
182,1218
208,1612
309,1342
441,1417
602,1700
744,2073
788,2188
810,2137
859,2194
803,2165
814,2132
693,1387
609,1171
516,1102
399,1242
321,837
212,626
150,836
107,765
58,459
59,301
102,129
208,103
692,193
1654,268
1893,218
1396,340
1433,550
1740,646
2216,695
2112,704
1861,753
1896,796
2217,789
2542,787
1539,700
972,579
736,482
761,411
424,351
293,308
214,190
122,123
77,84
89,51
112,96
215,197
727,522
1725,1044
1990,1349
1458,1082
1503,1338
1750,1633
2005,1879
2119,1955
1874,1893
1886,1812
2393,1915
2696,1750
1564,1179
985,866
763,676
646,695
499,591
367,550
219,395
126,265
105,225
101,147
141,109
214,121
659,234
1722,370
2268,474
1776,713
1611,942
1850,1158
2196,1374
2173,1394
2043,1351
2073,1409
2305,1387
2608,1162
1595,1009
1171,836
866,805
778,700
680,582
598,500
436,399
256,275
246,274
188,131
93,97
119,113
248,176
392,314
666,436
860,519
1054,747
1177,906
1463,1023
1549,1233
1503,1296
1536,1204
1380,1180
1371,1115
1223,876
1004,819
728,611
842,435
795,367
570,307
423,173
316,107
268,64
123,68
82,107
68,256
153,840
310,1771
399,2213
586,1501
723,1427
1008,1785
1179,2125
1278,2200
1326,1895
1210,1925
1280,2349
1131,2577
1010,1720
800,1007
590,768
481,733
367,443
293,339
173,204
103,99
82,74
72,81
121,103
244,236
715,803
1808,1826
2241,2263
1565,1539
3252,1509
2175,1745
2062,2126
1853,2124
1910,1941
2297,2024
2668,2347
1720,2667
1072,1721
717,1106
607,808
437,691
371,474
236,416
72,224
73,140
78,88
72,75
122,132
225,256
775,856
1830,1820
2353,2202
1570,1580
1585,1466
1945,1765
2127,2110
2006,2118
1885,1913
1933,2047
2329,2351
2693,2628
1659,1559
1150,1150
841,869
701,728
486,547
356,454
203,265
123,172
96,129
90,82
133,129
240,245
757,771
1861,1822
2222,2291
1669,1600
1555,1567
1805,1837
2175,2154
2201,2219
1832,1952
1910,2022
2300,2401
2680,2771
1629,1753
1143,1204
901,965
742,742
522,587
399,468
244,350
170,204
103,119
94,122
124,127
232,238
729,672
1814,1706
2378,2150
1675,1545
1629,1620
1888,1873
2225,2290
2324,2323
2169,2182
2022,2171
2438,2384
2848,2555
1715,1740
1208,1270
939,939
732,978
610,849
508,718
314,481
187,368
178,297
140,196
132,137
253,151
705,303
1726,461
2185,722
1575,1028
1614,1250
1842,1489
2277,1620
2256,1763
2105,1685
2155,1697
2570,1834
2570,1755
1761,1621
1362,1088
1012,938
925,1222
870,808
722,768
539,560
328,379
311,347
180,182
161,123
145,109
296,215
476,347
729,537
1092,639
1267,949
1467,1090
1728,1354
1815,1461
1739,1453
1770,1340
1665,1377
1558,1360
1488,1123
1396,846
927,749
911,581
1114,441
769,351
510,201
385,90
373,68
143,53
107,113
88,256
150,768
298,1933
483,2323
586,1590
1035,1596
1097,1900
1364,2119
1459,2187
1491,1942
1358,2179
1410,2431
1420,2804
1142,1648
895,1103
771,801
604,670
420,519
362,439
162,189
90,98
77,99
70,62
96,114
252,256
737,822
1881,1968
2339,2295
1814,1645
1701,1579
1837,1777
2267,2170
2196,2175
1986,1919
2051,2158
2389,2380
2795,2729
1761,1819
1206,1271
906,978
714,713
496,527
318,380
175,188
113,105
93,89
68,62
116,136
223,267
761,825
1938,1959
2320,2490
1860,1673
1718,1593
1899,1920
2313,2232
2318,2307
2037,2009
2091,2057
2391,2449
2826,2683
1939,1755
1417,1229
993,1008
748,790
561,563
363,385
214,218
112,148
67,77
68,64
123,108
250,235
757,814
1927,2027
2497,2391
1801,1683
1515,1678
1892,1892
2252,2192
2357,2118
3318,2008
697,2133
2517,2497
2817,2814
1726,1892
1235,1293
975,1001
785,940
497,637
345,509
173,298
94,194
88,146
80,106
121,123
242,238
675,691
1827,1700
2286,2188
1688,1620
1503,1724
1694,2096
2001,2511
2080,2536
1923,2343
2071,2373
2518,2539
2830,2493
1841,1806
1292,1262
942,934
1062,912
667,841
468,690
288,539
183,408
159,275
89,211
131,130
249,114
703,249
1822,415
2222,597
1768,847
1890,1126
2045,1329
2563,1534
2483,1668
2338,1638
2332,1620
2682,1677
2864,1474
2044,1335
1504,1053
1102,825
1288,898
1026,748
809,605
564,476
410,379
328,288
236,187
172,106
156,92
279,206
449,331
655,489
1026,580
1150,860
1400,935
1503,1220
1676,1215
1622,1279
1420,1132
1389,1094
1367,1174
1294,973
1040,818
719,697
934,497
773,477
583,382
428,255
315,160
300,113
132,95
99,100
90,215
147,616
246,1094
377,1313
633,1046
860,1118
1032,1381
1348,1698
1508,1883
1581,1854
1524,1809
1381,1859
1250,1967
