hin,hout,
290,414
308,259
230,186
177,251
200,329
260,688
412,1182
487,1325
731,1549
1133,1805
1702,2130
2161,2509
2430,2672
2545,2802
2619,3244
2595,3169
2558,3327
2432,2871
2140,2373
1652,1710
1330,1156
916,813
671,602
436,359
341,320
215,343
205,339
201,238
463,217
1180,272
1808,351
1940,496
2042,659
2223,971
2485,1339
2638,1635
2363,1667
2497,1721
2702,1902
2853,1919
2816,1842
2667,1842
2190,1737
1432,1367
1081,1055
891,720
676,658
493,370
312,266
273,184
253,141
295,172
425,287
1083,585
1694,1052
1869,1368
2066,1567
2076,1959
2058,2429
2100,2586
2111,2710
2219,2550
2520,2917
2629,2863
2638,2734
2402,2552
2021,2276
1389,1779
1054,1349
821,973
659,766
471,516
326,373
264,270
236,219
272,192
408,239
1011,426
1617,685
1721,954
1835,1406
1804,1861
2041,2462
2284,2594
2363,2514
2477,2581
2662,2738
2965,2618
3120,2579
3054,2316
2617,1997
1814,1566
1356,1281
1076,920
839,765
577,543
410,353
257,247
219,221
194,165
243,213
522,259
699,405
879,579
1332,848
1682,1331
2002,1829
2107,2124
1980,2158
1992,2520
2011,2432
1971,2229
2122,2972
2057,2489
1707,2066
1422,1653
1082,1249
797,828
683,665
528,391
324,304
230,196
183,157
112,230
215,404
306,1122
456,1824
490,1940
741,1859
1073,2063
1418,2014
1676,2028
1786,1863
2078,1915
2254,2076
2487,2206
2736,2169
2627,2161
2251,1754
1742,1247
1219,892
881,746
646,548
426,366
260,267
241,216
231,182
272,216
464,335
1185,831
1969,1502
1909,1746
2103,1682
2033,1839
2059,1787
2043,1737
1993,1831
2202,1741
2397,2015
2587,2190
2641,2227
2466,2142
1904,1645
1440,1118
976,899
768,706
619,531
418,409
317,264
270,197
249,189
287,232
452,368
1082,957
1797,1604
2005,1752
2137,1886
2048,1950
2096,1922
2052,1905
2025,1952
2151,1996
2218,2230
2489,2382
2509,2441
2562,2214
1961,1708
1268,1150
957,835
802,687
625,524
421,402
302,282
203,177
243,200
281,228
441,358
991,906
1690,1554
1818,1872
1908,1919
1970,2013
1910,1981
1848,1946
2071,2092
2081,2167
2328,2400
2488,2610
2701,2570
2519,2422
2013,2108
1284,1370
892,977
786,731
612,522
459,388
317,273
247,217
230,171
286,231
456,334
1063,807
1791,1510
1979,1787
2050,1864
2078,1815
2147,1847
2106,2177
2159,2611
2174,2812
2513,2746
2763,3041
2819,3252
2537,3016
2063,2673
1363,1950
1024,1336
825,1121
665,837
455,589
328,406
242,267
239,213
285,188
458,242
1013,432
1591,722
1846,939
2000,1331
2016,1640
2084,2007
2173,2079
2382,2081
2704,2027
2904,2096
3266,2166
3383,2129
3115,2032
2729,1747
2032,1367
1382,1048
1209,928
882,835
676,498
406,349
210,229
181,251
195,182
236,169
521,290
822,340
1002,446
1445,676
1708,1075
2059,1443
2121,1703
2045,1998
1989,2251
1971,2368
2101,2591
2038,2917
1917,2690
1699,2175
1398,1741
1086,1329
841,892
659,638
492,411
343,238
251,190
186,209
114,235
177,394
269,1136
393,1844
498,1934
733,1964
1178,1995
1532,1953
1764,2033
1994,1986
2134,2117
2371,2082
2429,2362
2713,2388
2511,2278
2064,1802
1660,1079
1226,833
961,709
646,487
436,372
298,227
196,208
207,167
250,210
492,306
1175,956
1939,1592
2012,1807
2139,1922
2060,1876
2022,1846
1949,1885
2044,1943
2042,1937
2262,2189
2533,2266
2527,2362
2434,2087
1857,1666
1224,1075
914,865
804,688
596,526
411,392
283,225
218,186
208,153
241,202
427,323
1095,898
1723,1667
1923,1815
2101,1897
2108,1863
2106,1836
2039,1546
2056,2109
2084,2007
2271,2141
1919,2409
2295,2533
2919,2394
1888,1772
1209,1197
909,876
818,675
650,505
425,376
283,253
216,195
220,180
261,214
420,334
1014,947
1738,1661
1801,1951
1991,1986
2047,2013
2081,2007
1957,2011
2072,2068
2136,2211
2393,2408
2630,2603
2708,2812
2620,2631
1960,2019
1337,1460
913,1076
721,868
635,656
378,444
240,305
246,213
205,162
229,210
383,339
915,806
1558,1382
1624,1672
1778,1878
1791,1972
1865,2053
1788,2287
1934,2680
2079,2974
2330,3250
2547,3703
2790,3901
2490,3611
1836,3067
1297,2245
1103,1638
883,1231
680,903
482,680
295,551
271,283
242,218
284,168
431,230
959,329
1575,579
1779,914
2148,1283
2087,1703
2245,1968
2385,2283
2666,2189
3073,2141
3475,2119
3846,2115
4103,2094
3971,1933
3361,1665
2554,1342
1919,1041
1416,877
1028,707
704,473
497,330
303,216
242,139
206,116
260,159
466,197
743,335
914,448
1282,681
1558,1016
1878,1434
2071,1794
2112,1846
2004,2122
1938,2276
2042,2324
1897,2177
1672,1918
1371,1567
1082,1302
847,1152
666,872
560,633
380,373
292,255
181,212
148,166
119,228
126,342
219,784
366,1388
370,1501
630,1587
1121,1858
1539,2216
2000,2279
1999,2287
2279,2505
2372,2709
2325,2848
2267,2971
2145,2867
1951,2218
1449,1560
1075,1221
803,889
662,623
465,432
320,321
176,218
201,184
245,210
415,275
862,833
1475,1482
1522,1687
1656,1722
2121,1785
2335,1690
2303,1690
2343,1715
2564,1754
2963,1894
3102,2031
3096,2144
2991,1995
2422,1460
1716,985
1349,715
938,651
729,469
483,322
318,229
235,179
234,167
241,213
397,339
1071,848
1916,1597
1970,1841
2206,1924
2148,2002
2095,1927
2097,1909
1937,1866
2044,2046
2252,2134
2373,2288
2508,2493
2454,2395
1852,1787
1164,1284
901,944
734,706
619,570
418,408
255,281
221,194
221,199
243,244
419,315
1053,889
1801,1623
1978,1853
2061,2028
2075,1860
1939,1934
2023,1880
2023,2069
2040,2087
2331,2335
2563,2475
2599,2665
2498,2531
1936,1916
1229,1225
932,900
794,1004
597,650
464,453
268,292
221,200
196,167
258,217
415,322
1014,806
1774,1482
2032,1786
2118,1887
2097,1999
2077,2044
2146,2219
2214,2457
2328,2678
2580,2918
2773,3186
2941,3447
2738,3337
1999,2899
1393,2207
1058,1638
832,1193
740,902
485,597
359,399
240,238
208,207
270,153
408,205
964,398
1637,663
1834,935
1793,1296
1863,1639
2173,1882
2291,2038
2546,1978
2777,1950
2872,2025
3144,2053
3405,1908
3438,1801
2969,1455
2115,1325
1684,976
1318,783
981,643
681,509
469,312
317,218
192,206
198,112
276,154
460,236
789,349
1047,491
1426,700
1632,1117
2139,1585
2187,1869
2216,2085
2155,2351
2202,2405
2137,2676
2235,2885
2100,2585
1845,2196
1398,1768
1130,1307
872,968
697,627
575,394
408,268
224,170
188,174
117,232
184,387
262,1131
430,1895
519,1981
825,1937
1258,1979
1733,2123
2024,1966
2233,1907
2458,2047
2762,2090
2904,2337
2999,2390
2799,2168
2320,1660
1911,1095
1443,821
1016,651
706,477
425,393
289,246
189,187
182,166
263,207
454,309
1140,925
2018,1684
2106,1858
2050,1936
2070,2015
2113,1885
2077,1784
2017,1876
2136,1952
2257,2153
2418,2405
2400,2316
2323,2241
1877,1687
1133,1223
934,846
764,721
598,508
352,392
301,246
225,212
211,156
265,192
388,316
1009,919
1803,1657
1972,1930
2108,1927
2093,1923
2107,1992
2041,1947
2041,1882
2064,1945
2273,2248
2359,2368
2567,2424
2422,2178
1817,1774
1233,1131
835,821
738,680
636,551
407,403
256,222
216,183
188,166
267,191
424,319
1044,881
1817,1611
2003,1896
2065,1901
2115,1944
1948,2002
2010,1867
2052,1939
2174,2077
2351,2329
2559,2518
2645,2716
2412,2500
1862,1901
1282,1372
930,1036
827,834
604,591
480,436
276,289
252,222
219,189
264,203
450,337
1023,774
1841,1457
1974,1749
2060,1870
2034,1830
2113,2073
2085,2197
2139,2453
2224,2673
2430,2971
2607,3260
2895,3549
2672,3351
2041,2811
1432,2221
1009,1503
855,1145
618,887
501,575
328,400
260,227
240,203
236,161
362,208
855,360
1746,634
1850,1040
1965,1335
1959,1872
2110,2109
2289,2171
2497,2154
2743,2128
2977,2114
3433,2251
3603,2235
3460,2100
2844,1872
2205,1492
1621,1228
1276,1086
1028,807
689,524
439,320
298,205
227,184
220,109
249,130
423,221
921,315
1024,408
1312,751
1717,1168
2011,1611
2244,1802
2093,2017
2065,2172
2070,2504
1974,2596
2094,2625
2027,2245
1904,1742
1463,1258
1101,930
943,713
770,712
494,596
317,447
249,330
150,298
147,459
148,627
277,1041
415,1693
477,1810
743,1816
1106,1877
1510,1855
1821,1901
1964,1707
2256,1806
2524,2069
2970,2283
2686,2317
2430,2158
1976,1712
1358,1110
1064,860
794,671
796,500
567,413
373,242
243,204
224,179
241,186
461,287
1153,937
1999,1668
2120,1891
2233,2022
2157,1984
2015,1942
1836,1829
1818,1843
1959,1955
2071,2135
2175,2329
2364,2374
2452,2269
1951,1822
1285,1169
944,836
765,751
596,512
433,363
280,235
241,196
225,170
231,195
405,301
1057,871
1824,1594
2040,1858
2049,1881
2207,1914
2067,1829
2050,1804
2078,1903
2167,2084
2433,2215
2492,2439
2686,2481
2490,2465
1979,1758
1345,1058
873,856
748,673
637,513
490,409
290,236
222,184
218,187
267,194
400,292
1073,857
1810,1507
2013,1832
2127,1933
2089,1908
2062,1966
2008,1875
2012,2020
2075,2099
2433,2372
2717,2664
2777,2609
2458,2502
1781,2028
1180,1390
870,981
744,823
578,627
440,411
304,270
188,219
207,158
264,212
461,329
1031,760
1814,1386
2029,1734
2110,1840
2129,2042
2107,2056
2116,2257
2154,2419
2293,2645
2568,2974
2848,3312
2953,3568
2704,3522
2120,3012
1535,2234
1106,1535
971,1178
711,922
531,640
356,390
232,270
197,179
166,183
421,204
811,427
1463,895
2010,1077
1937,1483
2191,1821
2208,2208
2290,2418
2563,2199
2836,2136
3116,2217
3748,2241
3722,2142
3655,2167
3048,1984
2327,1573
1571,1306
1272,1058
960,766
697,549
414,351
284,410
205,297
193,181
245,144
417,225
824,343
1125,472
1580,794
1831,1230
2214,1639
2312,1991
2262,2170
2180,2312
2199,2535
2229,2849
2243,3024
2058,2924
1888,2467
1497,2133
1188,1450
995,1118
798,710
551,469
379,327
271,193
160,203
119,224
152,369
280,1105
444,1793
508,1965
837,1893
1283,1964
1657,1995
2017,1906
2241,1868
2453,1948
2636,1967
2935,2174
3025,2270
2730,2178
2498,1717
1975,1142
1539,842
1144,692
773,482
453,387
295,262
232,186
224,178
243,218
453,324
1142,917
2055,1653
2168,1886
2136,1934
2157,1884
2094,1898
2091,1766
2044,1868
2036,1892
2165,2109
2466,2265
2539,2419
2389,2316
1834,1803
1278,1213
914,853
787,701
518,575
427,394
289,260
198,197
215,175
264,194
410,324
1046,971
1789,1676
2064,1933
2156,2053
2132,2061
1968,2001
1959,1945
1960,1927
2038,2059
2283,2320
2538,2469
2470,2529
2358,2433
1881,1797
1219,1259
889,891
760,902
654,554
446,446
285,270
225,201
185,170
254,221
399,349
1041,911
1740,1563
1884,1886
1986,2026
2012,2021
2031,2088
1992,1994
2076,1914
2146,2033
2431,2432
2747,2644
2659,2709
2479,2774
1966,2361
1316,1577
1050,1215
875,973
634,759
405,587
287,371
228,270
222,201
274,241
411,353
1028,808
1755,1447
1962,1810
2083,1937
2157,2231
2028,2445
2081,2670
2207,2913
2480,3255
2699,3549
2917,3823
3056,4124
2872,4067
2349,3456
1698,2675
1178,1827
987,1444
800,1100
559,700
391,522
275,326
270,243
257,214
443,213
992,339
1656,599
2011,889
2171,1225
2390,1818
2552,2132
2725,2407
3106,2388
3225,2214
3725,2136
4125,2225
4119,2121
3927,2020
3400,1755
2695,1418
1975,1167
1496,925
1132,723
781,528
547,324
316,235
242,151
216,117
260,95
479,205
883,350
1146,533
1711,850
2143,1472
2515,2051
2696,2381
2510,2524
2259,2897
2608,3080
2419,3133
2392,3196
2285,2987
1987,2538
1290,2128
1413,1465
1165,1125
897,790
563,476
368,323
295,200
189,195
142,211
184,360
283,972
404,1576
507,1826
853,1916
1454,2268
2062,2389
2465,2386
2558,2511
2743,2590
3064,2780
3009,2839
3061,2808
3018,2540
2652,2250
2060,1559
1600,1156
1133,910
760,612
519,474
353,272
236,181
207,181
258,194
406,306
982,932
1528,1734
1803,1936
1995,2098
2424,2090
2416,2130
2497,2044
2433,1946
2685,2078
2810,2200
2934,2431
2774,2439
2739,2311
2187,1981
1586,1268
1196,930
914,761
666,533
499,392
305,283
216,215
171,238
256,224
405,324
1059,945
1875,1669
2092,1815
